8f7b8f3d-d942-482f-9599-eeee90476914,{'subject': 'C:\\Windows\\Explorer.EXE'},286
78e50c19-db99-4b8f-9535-524b1a71c05b,{'file': 'C:\\Windows\\explorer.exe'},287
18e4115c-9161-4811-84c5-e3be7ca544ac,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\wdmaud.drv'},288
edef449e-e876-4358-9326-f477dda1ce54,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\msacm32.drv'},289
a19adba1-979e-47d6-b492-0e3fadbafa5b,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\bthprops.cpl'},290
5abd4e2f-4623-43f5-a1ae-7187f2b585c4,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\wscui.cpl'},291
07bf841e-c323-4efa-8174-6fd4f593e6a4,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\WinMetadata\\Windows.Foundation.winmd'},304
25f1be15-e120-43ea-88f0-24ec802d1c2c,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\WinMetadata\\Windows.UI.winmd'},310
b1fa8ddd-5e25-47cb-ba4a-cc6de63e1018,"{'subject': '""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --no-startup-window'}",341
95094dde-f645-4add-a7e1-618ece874765,{'file': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe'},342
c6b0f6bd-5817-4edc-92f9-84351633fd17,"{'subject': '""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=zh-CN --service-sandbox-type=none --no-pre-read-main-dll --startup-read-main-dll --metrics-shmem-handle=2380'}",345
c7512311-6d68-4110-b3af-be8701bb5512,"{'subject': '""C:\\Windows\\system32\\MRT.exe"" /Q /W'}",438
fe7553f4-1d56-4940-82ef-1e538080dd65,{'file': 'i:WofCompressedDat'},442
21048a40-7074-4924-89f0-4450f9f40ba4,{'file': 'C:\\Windows\\system32\\acppage.dll'},1282
00807155-a2cb-4941-a3c7-a273a9e9ae66,{'file': 'C:\\$RECYCLE.BIN\\S-1-5-21-3344029263-1063349748-2086425053-1000\\desktop.ini'},1680
147aa7ce-bbd1-4506-9aaf-565e1fd96679,{'file': 'C:\\Users\\victim\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\AutomaticDestinations\\f01b4d95cf55d32a.automaticDestinations-ms'},1683
82e72c31-f93e-44c4-9e80-c49f20cb4f25,{'file': 'C:\\Users\\victim\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\AutomaticDestinations\\5f7b5f1e01b83767.automaticDestinations-ms'},1684
03cbc816-22cd-4c72-b4f8-b38b3a836e08,{'file': 'C:\\Users\\desktop.ini'},1685
