3705a2e0-a497-4e63-a655-89d91cb1cfa5,{'subject': 'C:\\Windows\\System32\\spoolsv.exe'},220
0bab7009-bb09-40fc-a3a2-e87c239e4ffd,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\winspool.drv'},222
541ac8b7-7525-4c92-a581-4ca97381c910,{'file': 'C:\\Windows\\explorer.exe'},251
1b14afc8-256a-4ae6-b622-2a4df658814e,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\bthprops.cpl'},252
a07216d5-e516-4887-864e-daa5192861f0,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\wdmaud.drv'},253
73d5a414-1dec-4f1e-9f63-5153ba3df665,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\msacm32.drv'},254
9af65bbe-cac2-4fbf-be36-c6b82a451fb4,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\wscui.cpl'},255
cde7b9ef-09a4-442a-aa2e-1cc57f678587,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\WinMetadata\\Windows.Foundation.winmd'},264
310632d0-3c02-4900-9012-a0a79750d3b3,{'file': '\\Device\\HarddiskVolume1\\Windows\\System32\\WinMetadata\\Windows.UI.winmd'},268
ea5e809b-e0a1-4b27-8496-a203d2d00274,{'file': 'C:\\Users\\victim\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\AutomaticDestinations\\f01b4d95cf55d32a.automaticDestinations-ms'},349
1da8dfbd-bba8-47b3-93e4-989d77b40081,{'subject': 'C:\\Windows\\System32\\spoolsv.exe'},408
d33ed84e-8ff3-4cd5-b7c6-40f55bc592a2,{'subject': 'C:\\Windows\\System32\\spoolsv.exe'},532
1864d680-e070-4289-b4b7-4e21d2df7a5f,{'file': 'C:\\Users\\desktop.ini'},617
2d6d54a7-8a1d-4a77-8a61-007de41f43e5,{'file': 'C:\\Users\\victim\\AppData\\Roaming\\Microsoft\\Windows\\Themes\\CachedFiles\\CachedImage_1862_965_POS4.jpg'},624
58622619-3c64-4fed-b76e-a30a70babb13,{'file': 'C:\\Users\\victim\\Desktop\\desktop.ini'},639
f7fe4963-996b-4871-b0a6-5182943e43a3,{'file': 'C:\\Users\\victim\\Downloads\\desktop.ini'},640
b46c2976-6d54-4d5b-be0a-d709bc1cd604,{'file': 'C:\\Users\\victim\\Documents\\desktop.ini'},641
9136f1d3-1a1c-4b43-bbfb-09315116efc8,{'file': 'C:\\Users\\victim\\Pictures\\desktop.ini'},642
f926c363-b276-40ad-bc16-540b76f4070d,{'file': 'C:\\Users\\victim\\Music\\desktop.ini'},643
4cae7812-d457-44dd-92fa-d69ef9d83bca,{'file': 'C:\\Users\\victim\\Videos\\desktop.ini'},644
54bcf40d-6111-47e0-a86a-4122dd781617,{'file': 'C:\\$RECYCLE.BIN\\S-1-5-21-3344029263-1063349748-2086425053-1000\\desktop.ini'},651
f53019ff-581f-4193-aac4-b6da72eead00,{'file': 'C:\\Users\\victim\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\AutomaticDestinations\\5f7b5f1e01b83767.automaticDestinations-ms'},652
e58b4fe7-6185-4387-9ef0-f5040d9f39b6,{'file': '\\Device\\Mup\\;VBoxMiniRdr\\'},661
5aae6c4e-2ee3-40a4-bc70-a51ed74efe2f,{'file': 'C:\\Users\\Public\\Desktop\\desktop.ini'},663
5d0d141d-cfdf-48f6-8143-27275ae6c6f3,{'file': 'C:\\Users\\Public\\Desktop\\Microsoft Edge.lnk'},669
9282010e-98ca-4c26-b1dd-4d1d9fb067f9,{'file': 'C:\\Windows\\system32\\activationclient.dll'},681
98f17f77-3241-4624-b950-e6cd5e681afa,"{'subject': '""C:\\Windows\\ImmersiveControlPanel\\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel'}",683
bff41436-ad48-447f-abc2-9a369c1d822b,{'file': 'C:\\Users\\victim\\OneDrive\\desktop.ini'},749
ac014df2-da8a-4467-9fd6-7b37c4c455e3,{'subject': 'C:\\Windows\\System32\\spoolsv.exe'},794
0b7373f7-d1f7-4fb6-9115-7fd56a5e1252,{'subject': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p -s SysMain'},924
3c3438c5-edbc-41a0-9812-93485a0ff6fa,{'subject': 'C:\\Windows\\System32\\spoolsv.exe'},941
5dbfc550-3d97-4a7f-ae60-5c944b76f1bc,{'subject': 'C:\\Windows\\system32\\svchost.exe -k wsappx -p -s AppXSvc'},961
08f8a020-ec6a-4f2a-94d4-9afe19ee27a8,{'subject': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s wuauserv'},971
22f52d2c-ba66-4e65-9e71-d903e1d2d1e0,{'subject': 'C:\\Windows\\Explorer.EXE'},986
7a03446f-e22d-4957-9ddf-fcb3e2ebf15e,{'subject': 'C:\\Windows\\System32\\RuntimeBroker.exe -Embedding'},997
03754798-f64c-4ec5-ba8f-fc1f0a40a403,{'subject': 'C:\\Windows\\system32\\wbem\\wmiprvse.exe -Embedding'},1013
6fb0a986-a9c7-4385-bbf0-959683e1c3ac,"{'subject': '""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --no-startup-window'}",1017
3c6caf70-93e7-4876-b480-30e97377404a,{'file': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe'},1018
3ea96664-859b-4e98-9e6c-9aa174024063,"{'subject': '""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=zh-CN --service-sandbox-type=none --no-pre-read-main-dll --startup-read-main-dll --metrics-shmem-handle=2380'}",1021
0bede54b-846f-4fdf-833d-48b5452171b3,{'subject': 'taskhostw.exe'},1025
9609ea15-3c84-4853-9941-10a6b1841f90,{'subject': 'C:\\Windows\\system32\\wbem\\wmiprvse.exe -secured -Embedding'},1035
04ceb4a2-af2d-4606-9ec9-7a0313f4cb7b,"{'subject': '""C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MsMpEng.exe""'}",1046
428c0714-f232-43fc-9e98-ff94d913b27b,{'subject': 'C:\\Windows\\system32\\msiexec.exe /V'},1064
1e6f62a1-a93c-4272-bf6c-8ffe623d8d13,{'subject': 'C:\\Windows\\system32\\compattelrunner.exe -m:aeinv.dll -f:UpdateSoftwareInventoryW'},1067
5c9292a2-354d-4140-b270-805174f9485d,{'subject': '\\??\\C:\\Windows\\system32\\conhost.exe 0x4'},1069
de7679c5-72f6-4926-9d07-9a189815d7ad,{'file': 'i:WofCompressedDat'},1076
a0f8d514-ed28-460c-b344-ae3e4c0abb5c,{'file': 'conhost.exe'},1092
dcf23a98-dcaf-40ad-8687-7ab6e6774a40,{'netflow': '10.0.2.15:41676->23.33.29.210:47873'},1096
3a3fb682-9ee5-4ae6-bfa8-1c36d1c94ea7,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Windows\\INetCache\\IE\\CY46PLUZ\\th[1].png'},1097
63a787c7-d455-4d14-80c7-6313845ee65a,{'netflow': '10.0.2.15:38604->23.209.94.196:47873'},1103
0490fecd-9f15-45a7-9e37-6c212b22d56f,{'file': 'msedge.exe'},1109
e6ea1480-36ae-4080-a914-84fffb0edf59,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Asset Store\\assets.db\\LOG.old'},1113
6045b6cf-7ead-4620-9552-d1969af5ffee,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Asset Store\\assets.db\\LOG.old~RF1696d6.TMP'},1114
2e69904a-a7ab-43c6-99d5-8550768eab89,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Asset Store\\assets.db\\LOG'},1115
71322832-d86e-4d64-a07c-d22099a8b19e,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Cache\\Cache_Data\\f_00009c'},1121
d0d84734-10b1-4843-b1dc-6c785e6b5c72,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\c3c661f8-f043-4f1f-8d4f-2949384fc211.tmp'},1123
41f91a38-8ae7-48a2-be28-9ca05b8820fc,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Local State'},1124
9935d3eb-24e5-47a5-9722-0ca98042dcdd,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Local State~RF16bcec.TMP'},1125
6f3f6f6b-3354-402d-8151-a94d302d3717,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Network\\5d447042-dba5-4739-ae6e-c968e1d23bb5.tmp'},1126
